ticket id,account,participant ticket,winning ticket,match type,awarded,period,time
7552,12292738,7640,9957,0,0,46,7/31/14 9:00
7553,12385366,2500,9957,0,0,60,7/31/14 9:00
7554,12668066,8090,9957,0,0,53,7/31/14 9:00
7555,13311660,1200,9957,0,0,54,7/31/14 9:00
7556,13473690,1040,9957,0,0,60,7/31/14 9:00
7557,13477247,3560,9957,0,0,47,7/31/14 9:00
7558,13555825,3890,9957,0,0,58,7/31/14 9:00
7559,14434493,8660,9957,0,0,53,7/31/14 9:00
7560,14679546,3130,9957,0,0,53,7/31/14 9:00
7561,14783925,7450,9957,0,0,54,7/31/14 9:00
7562,14990850,4480,9957,0,0,53,7/31/14 9:00
7563,15271805,6870,9957,0,0,54,7/31/14 9:00
7564,15367175,9280,9957,1,0,47,7/31/14 9:00
7565,16165131,7450,9957,0,0,47,7/31/14 9:00
7566,16409822,3480,9957,0,0,46,7/31/14 9:00
7567,16740270,580,9957,0,0,54,7/31/14 9:00
7568,17592505,6200,9957,0,0,51,7/31/14 9:00
7569,17703941,6590,9957,0,0,60,7/31/14 9:00
7570,17973764,9870,9957,1,0,50,7/31/14 9:00
7571,18288610,6540,9957,0,0,58,7/31/14 9:00
7572,18691569,7380,9957,0,0,53,7/31/14 9:00
7573,18826291,7460,9957,0,0,72,7/31/14 9:00
7574,19912521,8430,9957,0,0,52,7/31/14 9:00
7575,19950916,9130,9957,1,0,47,7/31/14 9:00
7576,20586335,3400,9957,0,0,60,7/31/14 9:00
7577,20633244,9010,9957,1,0,50,7/31/14 9:00
7578,20764330,8950,9957,1,0,46,7/31/14 9:00
7579,20855848,4010,9957,0,0,47,7/31/14 9:00
7580,21126563,3070,9957,0,0,53,7/31/14 9:00
7581,21149074,4320,9957,0,1,51,7/31/14 9:00
7582,21409893,8510,9957,0,0,54,7/31/14 9:00
7583,21422589,7540,9957,0,0,54,7/31/14 9:00
7584,21668167,9410,9957,1,0,58,7/31/14 9:00
7585,22293637,4290,9957,0,0,54,7/31/14 9:00
7586,22297841,2580,9957,0,0,50,7/31/14 9:00
7587,22506831,5990,9957,1,0,51,7/31/14 9:00
7588,23118291,600,9957,0,0,51,7/31/14 9:00
7589,23317914,260,9957,0,0,47,7/31/14 9:00
7590,23729090,8860,9957,0,1,58,7/31/14 9:00
7591,23951702,3070,9957,0,0,50,7/31/14 9:00
7592,24195945,5920,9957,1,1,53,7/31/14 9:00
7593,24846916,2130,9957,0,0,58,7/31/14 9:00
7594,24852899,6210,9957,0,0,51,7/31/14 9:00
7595,24855560,2010,9957,0,0,53,7/31/14 9:00
7596,24923422,7160,9957,0,0,53,7/31/14 9:00
7597,25116854,4370,9957,0,0,54,7/31/14 9:00
7598,25208151,1480,9957,0,0,52,7/31/14 9:00
7599,25682959,5680,9957,0,0,46,7/31/14 9:00
7600,25683834,5100,9957,0,0,52,7/31/14 9:00
7601,25727744,3420,9957,0,0,53,7/31/14 9:00
7602,26047589,6320,9957,0,1,53,7/31/14 9:00
7603,26344921,4300,9957,0,1,47,7/31/14 9:00
7604,26512986,4700,9957,0,0,52,7/31/14 9:00
7605,26575477,1710,9957,0,0,58,7/31/14 9:00
7606,26593873,2080,9957,0,0,47,7/31/14 9:00
7607,26702122,7780,9957,0,0,60,7/31/14 9:00
7608,26718645,8900,9957,1,0,47,7/31/14 9:00
7609,27252833,4220,9957,0,0,58,7/31/14 9:00
7610,27278479,5490,9957,0,0,52,7/31/14 9:00
7611,27524157,7010,9957,0,1,51,7/31/14 9:00
7612,27656800,7110,9957,0,0,50,7/31/14 9:00
7613,27772545,9310,9957,1,0,53,7/31/14 9:00
7614,27840388,4000,9957,0,0,51,7/31/14 9:00
7615,27940003,7830,9957,0,0,58,7/31/14 9:00
7616,28599453,8480,9957,0,0,46,7/31/14 9:00
7617,28607517,6020,9957,0,1,50,7/31/14 9:00
7618,28840947,5220,9957,0,0,60,7/31/14 9:00
7619,29181824,2450,9957,0,0,47,7/31/14 9:00
7620,29449181,5790,9957,0,1,50,7/31/14 9:00
7621,29627599,180,9957,0,0,51,7/31/14 9:00
7622,343731,7010,9957,0,1,47,7/31/14 9:03
7623,23627199,9100,9957,1,1,54,7/31/14 9:08
7624,25420033,3390,9957,0,1,58,7/31/14 9:24
7625,27998075,3120,9957,0,1,54,7/31/14 10:00
7626,21632964,7140,9957,0,1,46,7/31/14 10:59
7627,16066193,7350,9957,0,1,54,7/31/14 11:20
7628,22844402,7870,9957,0,1,52,7/31/14 11:25
7629,20833066,5700,9957,0,1,51,7/31/14 13:11
7630,4198623,6140,9957,0,1,47,7/31/14 13:20
7631,1983959,8000,9957,0,1,50,7/31/14 15:47
7632,7243729,7610,9957,0,1,54,7/31/14 16:27
7633,20516264,7100,9957,0,1,46,8/1/14 7:58
7634,14434493,2680,7901,0,1,54,8/1/14 8:14
7635,10381676,2000,7901,0,1,55,8/1/14 8:18
7636,15221342,4050,7901,0,1,51,8/1/14 8:24
7637,17945871,1550,7901,0,1,48,8/1/14 8:28
7638,27278479,8100,7901,0,1,53,8/1/14 8:31
7639,21632964,6090,7901,0,1,47,8/1/14 8:49
7640,23311066,1880,7901,0,1,54,8/1/14 8:52
7641,8323186,5500,7901,0,1,59,8/1/14 8:53
7642,243215,7870,7901,1,0,51,8/1/14 9:00
7643,274843,5470,7901,0,1,48,8/1/14 9:00
7644,378628,9350,7901,0,0,51,8/1/14 9:00
7645,641858,5850,7901,0,0,52,8/1/14 9:00
7646,1575438,6660,7901,0,0,48,8/1/14 9:00
7647,1726768,6910,7901,1,0,61,8/1/14 9:00
7648,2430935,4250,7901,0,0,48,8/1/14 9:00
7649,3092458,5870,7901,0,0,53,8/1/14 9:00
7650,3402642,7580,7901,1,0,53,8/1/14 9:00
7651,4101463,9630,7901,0,0,59,8/1/14 9:00
7652,4348548,9950,7901,1,0,55,8/1/14 9:00
7653,5129054,7110,7901,1,0,51,8/1/14 9:00
7654,6299472,7810,7901,1,0,55,8/1/14 9:00
7655,6597361,7200,7901,1,0,51,8/1/14 9:00
7656,7432052,5530,7901,0,0,52,8/1/14 9:00
7657,8059307,3130,7901,0,1,51,8/1/14 9:00
7658,10028142,6220,7901,0,0,52,8/1/14 9:00
7659,10489810,8650,7901,0,1,59,8/1/14 9:00
7660,10828524,5020,7901,0,0,55,8/1/14 9:00
7661,10856045,2460,7901,0,1,47,8/1/14 9:00
7662,11126286,3730,7901,0,1,54,8/1/14 9:00
7663,11524913,330,7901,0,0,55,8/1/14 9:00
7664,12292738,8760,7901,0,0,47,8/1/14 9:00
7665,12385366,8020,7901,0,1,61,8/1/14 9:00
7666,12668066,3500,7901,0,0,54,8/1/14 9:00
7667,13311660,1590,7901,0,0,55,8/1/14 9:00
7668,13473690,6200,7901,0,0,61,8/1/14 9:00
7669,13477247,6680,7901,0,0,48,8/1/14 9:00
7670,13555825,4200,7901,0,1,59,8/1/14 9:00
7671,14679546,6490,7901,0,1,54,8/1/14 9:00
7672,14783925,1670,7901,0,0,55,8/1/14 9:00
7673,14990850,6030,7901,0,0,54,8/1/14 9:00
7674,15271805,6410,7901,0,0,55,8/1/14 9:00
7675,15367175,150,7901,0,0,48,8/1/14 9:00
7676,16165131,3560,7901,0,0,48,8/1/14 9:00
7677,16409822,2400,7901,0,0,47,8/1/14 9:00
7678,16740270,7100,7901,1,0,55,8/1/14 9:00
7679,17592505,5080,7901,0,1,52,8/1/14 9:00
7680,17703941,6650,7901,0,0,61,8/1/14 9:00
7681,17973764,7920,7901,2,0,51,8/1/14 9:00
7682,18288610,4310,7901,0,0,59,8/1/14 9:00
7683,18691569,4620,7901,0,0,54,8/1/14 9:00
7684,18826291,2880,7901,0,0,73,8/1/14 9:00
7685,19912521,2900,7901,1,0,53,8/1/14 9:00
7686,19950916,130,7901,0,0,48,8/1/14 9:00
7687,20127067,1220,7901,0,0,52,8/1/14 9:00
7688,20449967,9810,7901,0,0,55,8/1/14 9:00
7689,20586335,7390,7901,1,0,61,8/1/14 9:00
7690,20633244,6170,7901,0,0,51,8/1/14 9:00
7691,20764330,7990,7901,2,0,47,8/1/14 9:00
7692,20855848,7840,7901,1,0,48,8/1/14 9:00
7693,21126563,7510,7901,1,0,54,8/1/14 9:00
7694,21149074,6440,7901,0,1,52,8/1/14 9:00
7695,21409893,7660,7901,1,0,55,8/1/14 9:00
7696,21422589,5730,7901,0,0,55,8/1/14 9:00
7697,21668167,250,7901,0,0,59,8/1/14 9:00
7698,22293637,4280,7901,0,0,55,8/1/14 9:00
7699,22297841,1720,7901,0,0,51,8/1/14 9:00
7700,22506831,6600,7901,0,0,52,8/1/14 9:00
7701,23118291,1120,7901,0,1,52,8/1/14 9:00
7702,23317914,6660,7901,0,0,48,8/1/14 9:00
7703,23589542,3290,7901,0,0,51,8/1/14 9:00
7704,23729090,310,7901,0,1,59,8/1/14 9:00
7705,23951702,5670,7901,0,0,51,8/1/14 9:00
7706,24195945,8620,7901,0,1,54,8/1/14 9:00
7707,24846916,3490,7901,0,0,59,8/1/14 9:00
7708,24852899,1030,7901,0,0,52,8/1/14 9:00
7709,24855560,2510,7901,0,1,54,8/1/14 9:00
7710,24923422,2820,7901,0,0,54,8/1/14 9:00
7711,25116854,230,7901,0,1,55,8/1/14 9:00
7712,25208151,5510,7901,0,1,53,8/1/14 9:00
7713,25643408,1810,7901,0,0,52,8/1/14 9:00
7714,25682959,5390,7901,0,0,47,8/1/14 9:00
7715,25683834,7990,7901,2,0,53,8/1/14 9:00
7716,25727744,210,7901,0,0,54,8/1/14 9:00
7717,26047589,8310,7901,0,1,54,8/1/14 9:00
7718,26344921,1360,7901,0,1,48,8/1/14 9:00
7719,26512986,5030,7901,0,0,53,8/1/14 9:00
7720,26575477,5420,7901,0,0,59,8/1/14 9:00
7721,26593873,3350,7901,0,0,48,8/1/14 9:00
7722,26702122,6570,7901,0,0,61,8/1/14 9:00
7723,26718645,5630,7901,0,0,48,8/1/14 9:00
7724,27252833,9480,7901,0,0,59,8/1/14 9:00
7725,27524157,8080,7901,0,1,52,8/1/14 9:00
7726,27656800,4520,7901,0,0,51,8/1/14 9:00
7727,27772545,5510,7901,0,0,54,8/1/14 9:00
7728,27840388,360,7901,0,0,52,8/1/14 9:00
7729,27940003,6220,7901,0,0,59,8/1/14 9:00
7730,28599453,8970,7901,1,0,47,8/1/14 9:00
7731,28607517,6000,7901,0,0,51,8/1/14 9:00
7732,28840947,5930,7901,1,0,61,8/1/14 9:00
7733,29181824,9240,7901,0,0,48,8/1/14 9:00
7734,29449181,8630,7901,0,1,51,8/1/14 9:00
7735,29627599,1430,7901,0,0,52,8/1/14 9:00
7736,14702401,8750,7901,0,1,54,8/1/14 9:24
7737,23627199,9610,7901,0,1,55,8/1/14 9:29
7738,4198623,430,7901,0,1,48,8/1/14 13:22
7739,23717112,7020,7901,1,1,53,8/1/14 15:16
7740,27691347,7580,7901,1,1,51,8/1/14 15:20
7741,20156247,6630,7901,0,1,48,8/1/14 15:20
7742,27747770,8920,7901,1,1,59,8/1/14 15:31
7743,19171538,8050,7901,0,1,52,8/1/14 16:03
7744,16286862,8680,7901,0,1,53,8/1/14 16:13
7745,24549884,6200,7901,0,1,54,8/1/14 17:40
7746,27998075,770,7901,0,1,55,8/1/14 17:50
7747,1983959,7970,7901,2,1,51,8/1/14 17:56
7748,28325091,1930,7901,1,1,53,8/1/14 18:31
7749,13582838,9350,7901,0,1,55,8/1/14 18:38
7750,13308001,6650,7901,0,1,59,8/1/14 19:43
7751,26020865,5640,7901,0,1,48,8/1/14 20:03
7752,27758968,5690,7901,0,1,52,8/1/14 20:31
7753,20833066,1360,7901,0,1,52,8/1/14 20:45
7754,25798344,8130,7901,0,1,48,8/1/14 21:12
7755,21023813,9740,7901,0,1,51,8/1/14 22:25
7756,23822374,3130,7901,0,1,48,8/1/14 23:11
7757,28607517,1100,303,0,1,52,8/2/14 8:03
7758,3402642,3450,303,0,1,54,8/2/14 8:09
7759,15221342,9820,303,0,1,52,8/2/14 8:16
7760,12283821,6230,303,0,1,49,8/2/14 8:25
7761,24195945,3360,303,1,1,55,8/2/14 8:42
7762,8323186,5130,303,0,1,60,8/2/14 8:59
7763,243215,8750,303,0,0,52,8/2/14 9:00
7764,274843,40,303,1,0,49,8/2/14 9:00
7765,378628,8940,303,0,1,52,8/2/14 9:00
7766,641858,8240,303,0,0,53,8/2/14 9:00
7767,1575438,2810,303,0,0,49,8/2/14 9:00
7768,2430935,4050,303,0,0,49,8/2/14 9:00
7769,3092458,9380,303,1,0,54,8/2/14 9:00
7770,4101463,5140,303,0,0,60,8/2/14 9:00
7771,4348548,9050,303,0,0,56,8/2/14 9:00
7772,5129054,70,303,1,0,52,8/2/14 9:00
7773,6299472,9160,303,0,0,56,8/2/14 9:00
7774,6597361,3000,303,0,0,52,8/2/14 9:00
7775,7432052,8140,303,0,0,53,8/2/14 9:00
7776,8059307,2000,303,0,1,52,8/2/14 9:00
7777,10028142,3870,303,0,0,53,8/2/14 9:00
7778,10489810,9220,303,0,1,60,8/2/14 9:00
7779,10828524,2890,303,0,0,56,8/2/14 9:00
7780,10856045,8620,303,0,1,48,8/2/14 9:00
7781,11126286,8860,303,0,1,55,8/2/14 9:00
7782,11524913,9680,303,0,0,56,8/2/14 9:00
7783,12292738,8300,303,1,0,48,8/2/14 9:00
7784,12668066,3030,303,0,0,55,8/2/14 9:00
7785,13311660,9050,303,0,0,56,8/2/14 9:00
7786,13477247,2880,303,0,0,49,8/2/14 9:00
7787,13555825,6780,303,0,0,60,8/2/14 9:00
7788,14434493,4020,303,0,1,55,8/2/14 9:00
7789,14679546,9850,303,0,0,55,8/2/14 9:00
7790,14783925,5450,303,0,0,56,8/2/14 9:00
7791,14990850,7640,303,0,0,55,8/2/14 9:00
7792,15271805,7770,303,0,0,56,8/2/14 9:00
7793,15367175,8340,303,1,0,49,8/2/14 9:00
7794,16165131,2350,303,1,0,49,8/2/14 9:00
7795,16409822,330,303,2,0,48,8/2/14 9:00
7796,16740270,4670,303,0,1,56,8/2/14 9:00
7797,17592505,5310,303,1,1,53,8/2/14 9:00
7798,17973764,8740,303,0,1,52,8/2/14 9:00
7799,18288610,3860,303,0,0,60,8/2/14 9:00
7800,18691569,6460,303,0,0,55,8/2/14 9:00
7801,18826291,8150,303,0,0,74,8/2/14 9:00
7802,19912521,4190,303,0,0,54,8/2/14 9:00
7803,19950916,4300,303,1,0,49,8/2/14 9:00
7804,20127067,820,303,1,0,53,8/2/14 9:00
7805,20449967,1460,303,0,0,56,8/2/14 9:00
7806,20633244,1150,303,0,0,52,8/2/14 9:00
7807,20764330,9260,303,0,0,48,8/2/14 9:00
7808,20855848,7310,303,1,0,49,8/2/14 9:00
7809,21126563,4660,303,0,0,55,8/2/14 9:00
7810,21149074,7650,303,0,1,53,8/2/14 9:00
7811,21409893,510,303,1,0,56,8/2/14 9:00
7812,21422589,3460,303,0,0,56,8/2/14 9:00
7813,21668167,9350,303,1,0,60,8/2/14 9:00
7814,22293637,4160,303,0,0,56,8/2/14 9:00
7815,22297841,3300,303,1,0,52,8/2/14 9:00
7816,22506831,6270,303,0,0,53,8/2/14 9:00
7817,23118291,8400,303,0,1,53,8/2/14 9:00
7818,23317914,1580,303,0,0,49,8/2/14 9:00
7819,23589542,1030,303,0,0,52,8/2/14 9:00
7820,23729090,5990,303,0,1,60,8/2/14 9:00
7821,23951702,3450,303,0,0,52,8/2/14 9:00
7822,24846916,6210,303,0,0,60,8/2/14 9:00
7823,24852899,5210,303,0,0,53,8/2/14 9:00
7824,24855560,4920,303,0,1,55,8/2/14 9:00
7825,24923422,4390,303,1,0,55,8/2/14 9:00
7826,25116854,9770,303,0,0,56,8/2/14 9:00
7827,25208151,7050,303,0,1,54,8/2/14 9:00
7828,25643408,470,303,1,1,53,8/2/14 9:00
7829,25682959,9210,303,0,0,48,8/2/14 9:00
7830,25683834,5350,303,1,0,54,8/2/14 9:00
7831,25727744,6720,303,0,0,55,8/2/14 9:00
7832,26047589,7530,303,0,1,55,8/2/14 9:00
7833,26344921,8370,303,1,1,49,8/2/14 9:00
7834,26512986,480,303,1,0,54,8/2/14 9:00
7835,26575477,5310,303,1,0,60,8/2/14 9:00
7836,26593873,8800,303,0,0,49,8/2/14 9:00
7837,26718645,1240,303,0,0,49,8/2/14 9:00
7838,27252833,5060,303,0,0,60,8/2/14 9:00
7839,27278479,7920,303,0,0,54,8/2/14 9:00
7840,27524157,4660,303,0,1,53,8/2/14 9:00
7841,27656800,9300,303,1,0,52,8/2/14 9:00
7842,27772545,8980,303,0,0,55,8/2/14 9:00
7843,27840388,3900,303,0,0,53,8/2/14 9:00
7844,27940003,8100,303,0,0,60,8/2/14 9:00
7845,28599453,3450,303,0,0,48,8/2/14 9:00
7846,29181824,4200,303,0,0,49,8/2/14 9:00
7847,29449181,1260,303,0,1,52,8/2/14 9:00
7848,29627599,8280,303,0,0,53,8/2/14 9:00
7849,6982027,8940,303,0,1,52,8/2/14 9:35
7850,25636412,3450,303,0,1,52,8/2/14 9:42
7851,5782840,4780,303,0,1,56,8/2/14 9:54
7852,13308001,8600,303,0,1,60,8/2/14 10:02
7853,22580409,2290,303,0,1,52,8/2/14 10:18
7854,21023813,490,303,1,1,52,8/2/14 10:28
7855,4198623,6060,303,0,1,49,8/2/14 10:53
7856,3554215,4550,303,0,1,49,8/2/14 11:55
7857,28518133,8850,303,0,1,60,8/2/14 13:18
7858,21632964,9440,303,0,1,48,8/2/14 13:44
7859,22844402,3030,303,0,1,54,8/2/14 13:56
7860,10381676,5490,303,0,1,56,8/2/14 14:27
7861,27758968,6250,303,0,1,53,8/2/14 14:49
7862,23311066,7510,303,0,1,55,8/2/14 14:49
7863,24549884,3280,303,0,1,55,8/2/14 19:15
7864,17945871,1520,303,0,1,49,8/2/14 19:20
7865,2803645,3470,303,0,1,48,8/2/14 19:21
7866,25339201,7680,303,0,1,53,8/2/14 19:41
7867,23133252,7020,303,0,1,49,8/2/14 20:08
7868,16286862,2990,303,0,1,54,8/2/14 20:19
7869,23717112,1190,303,0,1,54,8/2/14 20:28
7870,1983959,8520,303,0,1,52,8/2/14 20:32
7871,27691347,4820,303,0,1,52,8/2/14 20:34
7872,6142669,390,303,2,1,54,8/2/14 20:50
7873,14702401,4030,303,0,1,55,8/2/14 21:35
7874,26020865,4800,303,0,1,49,8/2/14 21:43
7875,343731,8970,303,0,1,49,8/2/14 22:29
7876,18796282,6870,303,0,1,49,8/2/14 23:05
7877,21291298,3610,303,0,1,55,8/3/14 7:20
7878,27747770,1520,303,0,1,60,8/3/14 7:24
7879,28729638,8850,303,0,1,52,8/3/14 7:55
7880,27278479,760,8187,0,1,55,8/3/14 8:03
7881,21668167,8330,8187,1,1,61,8/3/14 8:20
7882,23118291,8340,8187,1,1,54,8/3/14 8:20
7883,27524157,6770,8187,0,1,54,8/3/14 8:29
7884,15221342,7630,8187,0,1,53,8/3/14 8:49
7885,29627599,4000,8187,0,1,54,8/3/14 8:58
7886,243215,8140,8187,2,0,53,8/3/14 9:00
7887,274843,4050,8187,0,1,50,8/3/14 9:00
7888,378628,1570,8187,0,0,53,8/3/14 9:00
7889,641858,2940,8187,0,0,54,8/3/14 9:00
7890,1575438,4310,8187,0,0,50,8/3/14 9:00
7891,2430935,8650,8187,1,0,50,8/3/14 9:00
7892,3092458,4100,8187,1,0,55,8/3/14 9:00
7893,3402642,6950,8187,0,0,55,8/3/14 9:00
7894,4101463,1970,8187,0,0,61,8/3/14 9:00
7895,4348548,380,8187,0,0,57,8/3/14 9:00
7896,5129054,8680,8187,1,0,53,8/3/14 9:00
7897,6299472,5390,8187,0,0,57,8/3/14 9:00
7898,6597361,6080,8187,0,0,53,8/3/14 9:00
7899,7432052,7380,8187,0,0,54,8/3/14 9:00
7900,8059307,5890,8187,0,1,53,8/3/14 9:00
7901,10028142,8460,8187,1,0,54,8/3/14 9:00
7902,10489810,4450,8187,0,1,61,8/3/14 9:00
7903,10828524,7360,8187,0,0,57,8/3/14 9:00
7904,10856045,9570,8187,0,0,49,8/3/14 9:00
7905,11126286,8760,8187,1,1,56,8/3/14 9:00
7906,11524913,7490,8187,0,1,57,8/3/14 9:00
7907,12292738,8770,8187,1,0,49,8/3/14 9:00
7908,12668066,6740,8187,0,0,56,8/3/14 9:00
7909,13311660,2140,8187,1,0,57,8/3/14 9:00
7910,13477247,5910,8187,0,0,50,8/3/14 9:00
7911,13555825,2790,8187,0,0,61,8/3/14 9:00
7912,14434493,2680,8187,0,1,56,8/3/14 9:00
7913,14679546,3450,8187,0,0,56,8/3/14 9:00
7914,14783925,8470,8187,1,0,57,8/3/14 9:00
7915,14990850,2400,8187,0,0,56,8/3/14 9:00
7916,15271805,1530,8187,0,0,57,8/3/14 9:00
7917,15367175,6800,8187,0,0,50,8/3/14 9:00
7918,16165131,7150,8187,1,0,50,8/3/14 9:00
7919,16409822,9520,8187,0,0,49,8/3/14 9:00
7920,16740270,2020,8187,0,1,57,8/3/14 9:00
7921,17592505,5870,8187,0,1,54,8/3/14 9:00
7922,17973764,2510,8187,0,0,53,8/3/14 9:00
7923,18288610,130,8187,1,0,61,8/3/14 9:00
7924,18691569,7750,8187,0,0,56,8/3/14 9:00
7925,18826291,5660,8187,0,0,75,8/3/14 9:00
7926,19912521,8220,8187,1,0,55,8/3/14 9:00
7927,19950916,7590,8187,0,0,50,8/3/14 9:00
7928,20127067,6260,8187,0,0,54,8/3/14 9:00
7929,20449967,360,8187,0,0,57,8/3/14 9:00
7930,20633244,9780,8187,0,0,53,8/3/14 9:00
7931,20764330,9110,8187,1,0,49,8/3/14 9:00
7932,20855848,9700,8187,0,0,50,8/3/14 9:00
7933,21126563,3780,8187,0,0,56,8/3/14 9:00
7934,21149074,9190,8187,1,1,54,8/3/14 9:00
7935,21409893,6970,8187,0,0,57,8/3/14 9:00
7936,21422589,1340,8187,0,0,57,8/3/14 9:00
7937,22293637,7050,8187,0,0,57,8/3/14 9:00
7938,22297841,8350,8187,1,0,53,8/3/14 9:00
7939,22506831,5640,8187,0,0,54,8/3/14 9:00
7940,23317914,3410,8187,0,0,50,8/3/14 9:00
7941,23589542,2990,8187,0,0,53,8/3/14 9:00
7942,23729090,1890,8187,0,1,61,8/3/14 9:00
7943,23951702,7700,8187,0,0,53,8/3/14 9:00
7944,24195945,520,8187,0,1,56,8/3/14 9:00
7945,24846916,6740,8187,0,0,61,8/3/14 9:00
7946,24852899,1010,8187,0,0,54,8/3/14 9:00
7947,24855560,7520,8187,0,1,56,8/3/14 9:00
7948,24923422,380,8187,0,0,56,8/3/14 9:00
7949,25116854,3740,8187,0,0,57,8/3/14 9:00
7950,25208151,6420,8187,0,0,55,8/3/14 9:00
7951,25643408,1340,8187,0,0,54,8/3/14 9:00
7952,25682959,8690,8187,1,0,49,8/3/14 9:00
7953,25683834,4490,8187,0,0,55,8/3/14 9:00
7954,25727744,4030,8187,0,0,56,8/3/14 9:00
7955,26047589,6620,8187,0,1,56,8/3/14 9:00
7956,26344921,190,8187,1,1,50,8/3/14 9:00
7957,26512986,9490,8187,0,0,55,8/3/14 9:00
7958,26575477,8100,8187,2,0,61,8/3/14 9:00
7959,26593873,5510,8187,0,0,50,8/3/14 9:00
7960,26718645,1190,8187,1,0,50,8/3/14 9:00
7961,27252833,5820,8187,0,0,61,8/3/14 9:00
7962,27656800,9620,8187,0,0,53,8/3/14 9:00
7963,27772545,3530,8187,0,0,56,8/3/14 9:00
7964,27840388,6270,8187,0,0,54,8/3/14 9:00
7965,27940003,7620,8187,0,0,61,8/3/14 9:00
7966,28599453,8350,8187,1,1,49,8/3/14 9:00
7967,28607517,8780,8187,1,0,53,8/3/14 9:00
7968,29181824,8870,8187,1,0,50,8/3/14 9:00
7969,29449181,6940,8187,0,1,53,8/3/14 9:00
7970,343731,7270,8187,0,1,50,8/3/14 9:06
7971,21632964,1500,8187,0,1,49,8/3/14 9:13
7972,16066193,720,8187,0,1,57,8/3/14 12:10
7973,22844402,9760,8187,0,1,55,8/3/14 12:12
7974,13308001,4940,8187,0,1,61,8/3/14 13:30
7975,28575013,1580,8187,0,1,61,8/3/14 16:07
7976,21023813,5690,8187,0,1,53,8/3/14 17:21
7977,27758968,8610,8187,1,1,54,8/3/14 18:17
7978,24549884,370,8187,0,1,56,8/3/14 18:58
7979,23717112,9800,8187,0,1,55,8/3/14 19:21
7980,27691347,8040,8187,1,1,53,8/3/14 19:22
7981,3554215,3070,8187,0,1,50,8/3/14 19:30
7982,26020865,8070,8187,1,1,50,8/3/14 19:33
7983,16560249,7430,8187,0,1,57,8/3/14 19:40
7984,23133252,5050,8187,0,1,50,8/3/14 20:22
7985,1983959,9700,8187,0,1,53,8/3/14 20:43
7986,28729638,3460,8187,0,1,53,8/3/14 20:51
7987,10342457,1940,8187,0,1,50,8/3/14 21:23
7988,23311066,7430,8187,0,1,56,8/3/14 21:35
7989,23822374,5060,8187,0,1,50,8/3/14 21:47
7990,4198623,1510,8187,0,1,50,8/3/14 22:09
7991,25798344,7770,8187,0,1,50,8/3/14 22:20
7992,12283821,1000,8187,0,1,50,8/3/14 22:37
7993,16286862,9840,8187,0,1,55,8/3/14 22:48
7994,20833066,150,8187,1,1,54,8/3/14 22:57
7995,20156247,1620,8187,0,1,50,8/3/14 23:53
7996,7243729,8280,8187,1,1,57,8/4/14 7:48
7997,16560249,4810,4572,1,1,58,8/4/14 8:03
7998,3402642,3700,4572,0,1,56,8/4/14 8:05
7999,15221342,8190,4572,0,1,54,8/4/14 8:18
8000,20855848,1750,4572,0,1,51,8/4/14 8:21
8001,343731,4940,4572,1,1,51,8/4/14 8:31
8002,24195945,5830,4572,0,1,57,8/4/14 8:31
8003,243215,2330,4572,0,0,54,8/4/14 9:00
8004,274843,560,4572,1,1,51,8/4/14 9:00
8005,378628,9610,4572,0,1,54,8/4/14 9:00
8006,641858,1020,4572,0,0,55,8/4/14 9:00
8007,1575438,1880,4572,0,0,51,8/4/14 9:00
8008,2430935,4230,4572,1,0,51,8/4/14 9:00
8009,3092458,600,4572,0,0,56,8/4/14 9:00
8010,4101463,3700,4572,0,0,62,8/4/14 9:00
8011,4348548,1410,4572,0,0,58,8/4/14 9:00
8012,5129054,9800,4572,0,0,54,8/4/14 9:00
8013,6299472,5180,4572,0,0,58,8/4/14 9:00
8014,6597361,2130,4572,0,0,54,8/4/14 9:00
8015,7432052,9290,4572,0,0,55,8/4/14 9:00
8016,8059307,4230,4572,1,1,54,8/4/14 9:00
8017,10028142,9430,4572,0,0,55,8/4/14 9:00
8018,10489810,2480,4572,0,0,62,8/4/14 9:00
8019,10828524,9050,4572,0,0,58,8/4/14 9:00
8020,10856045,9580,4572,1,0,50,8/4/14 9:00
8021,11126286,7700,4572,0,1,57,8/4/14 9:00
8022,11524913,9440,4572,0,0,58,8/4/14 9:00
8023,12292738,7430,4572,0,0,50,8/4/14 9:00
8024,12668066,6780,4572,0,0,57,8/4/14 9:00
8025,13311660,1190,4572,0,0,58,8/4/14 9:00
8026,13477247,6870,4572,0,0,51,8/4/14 9:00
8027,13555825,9240,4572,0,0,62,8/4/14 9:00
8028,14434493,7320,4572,0,1,57,8/4/14 9:00
8029,14679546,350,4572,0,0,57,8/4/14 9:00
8030,14783925,8990,4572,0,0,58,8/4/14 9:00
8031,14990850,4270,4572,1,0,57,8/4/14 9:00
8032,15271805,9570,4572,1,0,58,8/4/14 9:00
8033,15367175,7640,4572,0,0,51,8/4/14 9:00
8034,16165131,5190,4572,0,0,51,8/4/14 9:00
8035,16409822,4320,4572,1,0,50,8/4/14 9:00
8036,16740270,6570,4572,1,1,58,8/4/14 9:00
8037,17592505,9270,4572,0,0,55,8/4/14 9:00
8038,17973764,2620,4572,0,0,54,8/4/14 9:00
